GAME_ID,MATCHUP,player_name,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_RESULT,PTS_TYPE,SHOT_DIST,CLOSE_DEF_DIST
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,6,1,3:42,made,3,24.2,3.5
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,7,1,3:19,missed,3,27.2,8.3
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,8,1,1:45,missed,2,0.7,3.2
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,9,2,1:55,made,3,24.1,5.4
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,10,2,0:44,missed,3,25.0,6.0
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,11,3,6:03,made,3,26.6,3.3
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,12,3,3:26,missed,2,3.7,2.3
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,13,3,0:43,made,2,18.2,1.9
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,14,4,2:44,missed,3,24.8,9.2
21400547,"JAN 09, 2015 - GSW vs. CLE",stephen curry,15,4,0:54,made,2,3.2,0.6
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,1,1,7:52,made,3,25.5,3.1
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,2,1,7:23,missed,3,24.5,6.3
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,3,1,5:16,made,2,18.8,2.3
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,4,2,7:01,missed,3,24.5,5.1
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,5,2,5:33,made,2,2.2,2.6
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,6,2,4:54,made,2,2.3,1.3
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,7,2,2:59,made,3,25.8,5.4
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,8,2,2:31,missed,3,26.2,4.3
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,9,2,0:01,missed,3,21.0,5.0
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,10,3,10:06,made,3,25.0,10.8
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,11,3,9:01,made,2,8.6,3.0
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,12,3,8:41,made,3,23.8,4.5
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,13,3,7:07,missed,3,22.7,4.3
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,14,3,4:42,made,2,20.4,3.3
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,15,3,1:17,made,2,11.3,1.9
21400571,"JAN 13, 2015 - GSW @ UTA",stephen curry,16,3,0:26,missed,2,7.2,0.7
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,1,1,10:22,missed,2,2.5,2.1
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,2,1,9:25,made,2,15.8,4.0
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,3,1,8:32,made,3,21.8,4.9
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,4,1,8:00,made,3,27.2,4.3
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,5,1,5:57,missed,3,24.9,4.6
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,6,2,3:10,made,3,24.3,3.5
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,7,2,2:27,made,3,24.3,6.4
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,8,2,1:55,missed,2,7.5,2.0
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,9,3,11:39,made,2,15.3,2.2
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,10,3,10:02,missed,3,23.2,5.0
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,11,3,6:50,made,2,2.4,1.7
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,12,3,4:14,missed,2,21.8,4.2
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,13,3,3:34,made,3,24.8,7.0
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,14,3,2:31,missed,2,10.7,6.7
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,15,3,2:21,made,3,22.4,9.4
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,16,3,1:05,missed,2,16.4,2.0
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,17,4,4:49,missed,3,24.5,9.1
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,18,4,3:05,made,2,6.7,1.9
21400582,"JAN 14, 2015 - GSW vs. MIA",stephen curry,19,4,0:28,made,3,22.3,6.5
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,1,1,10:34,missed,3,26.2,5.4
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,2,1,8:21,made,2,10.5,4.7
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,3,1,7:31,made,2,22.1,4.6
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,4,2,7:56,missed,2,4.5,1.7
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,5,2,4:48,missed,3,26.8,5.1
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,6,2,2:12,missed,3,24.9,8.6
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,7,2,0:54,missed,3,25.4,5.7
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,8,3,9:51,made,3,24.8,5.3
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,9,3,8:54,missed,2,21.6,4.3
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,10,3,7:02,made,3,23.5,8.1
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,11,3,2:38,made,2,2.6,1.1
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,12,4,4:36,missed,2,22.4,2.1
21400593,"JAN 16, 2015 - GSW @ OKC",stephen curry,13,4,2:38,made,2,1.7,1.9
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,1,1,10:10,missed,2,19.1,5.1
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,2,1,10:08,made,2,8.4,2.8
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,3,1,6:32,missed,3,25.9,3.1
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,4,1,3:56,missed,3,25.2,3.8
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,5,1,1:02,missed,3,24.5,3.4
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,6,2,4:04,missed,3,24.4,4.1
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,7,2,4:00,missed,3,22.3,3.5
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,8,2,1:21,made,3,26.1,4.9
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,9,3,10:45,made,2,3.2,3.6
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,10,3,8:24,made,2,4.8,2.0
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,11,3,8:07,missed,2,12.2,3.5
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,12,3,6:54,made,2,11.1,4.9
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,13,3,5:07,made,2,12.1,5.8
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,14,3,3:46,made,2,5.4,2.9
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,15,4,6:30,made,2,26.1,9.5
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,16,4,6:11,missed,3,24.6,4.9
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,17,4,5:36,made,3,25.0,12.7
21400603,"JAN 17, 2015 - GSW @ HOU",stephen curry,18,4,4:47,missed,2,1.3,4.9
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,1,1,10:37,missed,2,1.4,2.9
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,2,1,8:33,made,3,27.6,4.3
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,3,1,7:35,made,2,16.1,10.8
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,4,1,4:28,missed,3,25.1,3.6
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,5,1,3:18,made,2,14.6,2.6
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,6,1,2:11,made,2,1.2,5.4
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,7,1,0:01,missed,3,33.7,2.7
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,8,2,3:24,made,2,9.5,5.3
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,9,2,0:04,missed,2,2.6,3.3
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,10,3,10:03,made,3,24.1,2.8
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,11,3,8:57,made,2,2.8,3.6
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,12,3,7:26,missed,2,11.6,5.3
21400615,"JAN 19, 2015 - GSW vs. DEN",stephen curry,13,3,5:42,missed,3,25.3,4.5
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,1,1,9:14,made,2,20.8,3.7
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,2,1,8:48,made,3,26.7,3.2
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,3,1,4:08,made,2,5.0,2.6
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,4,1,3:48,made,2,5.9,6.8
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,5,1,3:05,missed,3,32.2,11.2
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,6,2,5:30,made,2,19.4,4.9
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,7,2,5:04,missed,2,0.8,3.9
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,8,3,4:04,missed,3,27.1,5.0
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,9,3,2:37,made,3,25.7,5.2
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,10,3,0:52,made,3,27.9,5.3
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,11,3,0:03,missed,2,24.4,4.7
21400636,"JAN 21, 2015 - GSW vs. HOU",stephen curry,12,4,2:04,missed,2,11.6,5.5
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,1,1,11:21,made,2,2.6,3.4
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,2,1,9:11,missed,3,26.2,5.6
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,3,1,4:24,missed,3,24.7,8.0
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,4,1,0:52,made,3,24.6,3.2
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,5,2,4:26,missed,2,7.2,2.5
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,6,2,4:06,made,3,25.9,5.8
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,7,2,3:37,missed,3,24.8,8.6
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,8,2,0:45,missed,3,24.2,2.4
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,9,3,8:44,missed,3,27.7,2.7
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,10,3,7:53,missed,2,9.9,2.9
21400651,"JAN 23, 2015 - GSW vs. SAC",stephen curry,11,3,6:46,missed,2,17.5,7.0
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,1,1,8:01,missed,3,25.7,3.2
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,2,1,6:15,made,2,15.3,3.5
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,3,2,1:11,missed,3,24.8,6.0
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,4,3,10:42,made,3,25.6,3.9
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,5,3,10:06,missed,2,1.9,2.5
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,6,3,8:54,made,2,17.7,5.5
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,7,3,7:04,missed,2,22.3,3.3
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,8,3,4:17,missed,3,24.8,6.6
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,9,3,2:29,made,2,19.0,7.0
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,10,3,1:56,missed,2,21.7,4.3
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,11,3,1:39,made,2,3.5,3.4
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,12,4,4:47,missed,3,25.7,8.3
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,13,4,3:08,missed,2,20.7,4.9
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,14,4,2:25,made,2,4.5,2.8
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,15,4,1:48,missed,2,4.8,1.8
21400665,"JAN 25, 2015 - GSW vs. BOS",stephen curry,16,4,1:07,missed,2,4.9,2.2
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,1,1,10:05,made,3,25.5,6.3
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,2,1,9:37,missed,3,27.2,2.3
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,3,1,3:31,missed,2,10.2,1.0
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,4,1,2:47,made,2,7.3,3.3
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,5,1,2:04,made,2,19.6,5.4
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,6,1,1:28,made,3,25.4,3.8
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,7,2,5:43,missed,3,23.9,6.8
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,8,2,4:11,missed,2,19.3,4.6
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,9,2,0:53,missed,2,6.6,0.9
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,10,2,0:01,missed,3,31.3,10.4
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,11,3,9:37,made,2,2.4,3.7
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,12,3,8:30,missed,3,24.9,4.6
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,13,3,4:13,missed,3,23.1,1.7
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,14,4,11:26,made,2,11.2,2.0
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,15,4,9:50,missed,2,16.0,2.2
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,16,4,8:58,missed,2,1.9,2.0
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,17,4,3:28,missed,2,19.1,5.2
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,18,4,2:21,made,2,9.0,1.0
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,19,4,1:56,missed,3,25.5,8.5
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,20,4,0:52,missed,2,22.3,2.1
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,21,5,3:21,missed,3,24.4,5.7
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,22,5,3:12,made,2,3.4,2.2
21400679,"JAN 27, 2015 - GSW vs. CHI",stephen curry,23,5,1:09,made,2,1.3,3.2
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,1,1,10:53,missed,2,4.8,0.7
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,2,1,8:32,made,2,23.3,4.3
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,3,1,6:31,missed,3,26.5,6.6
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,4,1,4:38,made,2,7.3,3.8
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,5,1,3:19,made,2,7.8,2.5
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,6,1,2:10,missed,2,20.7,4.3
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,7,2,3:04,made,3,25.3,5.7
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,8,2,2:33,made,3,27.1,5.2
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,9,2,2:03,missed,3,24.8,2.7
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,10,2,0:58,missed,3,26.6,6.0
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,11,2,0:14,made,2,6.8,3.3
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,12,2,0:05,missed,3,28.3,3.1
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,13,3,10:44,missed,2,3.5,1.4
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,14,3,9:50,missed,2,19.9,5.3
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,15,3,8:05,made,2,13.3,2.7
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,16,3,7:06,made,3,25.0,3.8
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,17,3,5:26,made,3,24.3,5.1
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,18,3,4:59,missed,3,28.2,5.3
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,19,3,0:51,made,3,25.3,3.8
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,20,4,10:51,missed,2,21.2,3.8
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,21,4,8:28,missed,2,6.9,1.9
21400703,"JAN 30, 2015 - GSW @ UTA",stephen curry,22,4,7:50,missed,3,19.3,3.4
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,1,1,11:45,missed,2,16.7,4.4
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,2,1,8:13,missed,2,22.5,5.0
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,3,1,7:23,made,2,6.5,3.9
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,4,1,6:53,missed,3,27.6,9.5
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,5,1,6:04,missed,3,26.4,6.9
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,6,1,5:12,missed,2,1.0,2.1
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,7,1,4:01,made,2,1.4,3.6
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,8,1,2:45,made,2,15.4,8.8
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,9,1,0:11,made,3,22.7,6.0
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,10,2,6:23,made,3,25.4,3.6
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,11,2,5:54,made,3,23.1,5.4
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,12,2,5:26,missed,2,9.6,3.9
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,13,2,4:41,made,3,24.2,7.1
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,14,2,4:03,missed,3,26.6,4.0
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,15,2,0:01,missed,3,42.7,9.1
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,16,3,7:54,missed,3,24.6,6.3
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,17,3,5:14,missed,2,1.9,3.4
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,18,3,4:49,made,2,14.5,4.5
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,19,3,0:19,missed,2,24.0,3.0
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,20,4,7:08,missed,2,7.7,2.3
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,21,4,7:08,missed,2,7.8,2.2
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,22,4,4:53,made,2,15.3,4.1
21400715,"JAN 31, 2015 - GSW vs. PHX",stephen curry,23,4,2:33,missed,2,24.3,5.8
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,1,1,9:55,made,2,5.2,3.6
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,2,1,8:13,missed,2,7.2,4.0
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,3,1,7:14,missed,2,8.6,4.0
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,4,1,5:48,missed,3,23.8,3.5
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,5,1,5:28,made,2,5.7,1.2
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,6,1,4:05,made,3,25.7,11.1
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,7,2,4:19,missed,2,19.9,0.3
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,8,2,3:47,made,2,0.4,3.2
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,9,2,2:49,missed,2,2.9,1.8
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,10,2,0:29,missed,3,28.3,4.6
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,11,3,10:54,missed,3,25.5,5.9
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,12,3,8:04,made,2,12.2,7.6
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,13,3,5:22,missed,3,24.7,5.3
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,14,3,1:44,missed,2,22.6,4.6
21400730,"FEB 03, 2015 - GSW @ SAC",stephen curry,15,3,0:03,made,3,27.1,2.2
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,1,1,10:00,missed,3,27.9,5.7
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,2,1,6:00,missed,2,7.4,2.4
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,3,1,5:27,missed,3,24.9,6.4
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,4,1,4:42,made,3,25.0,1.9
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,5,1,4:13,made,2,18.1,5.1
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,6,1,3:30,missed,2,22.7,1.5
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,7,1,3:23,made,3,24.8,13.3
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,8,1,2:40,made,3,22.9,3.0
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,9,2,4:46,made,2,12.3,3.4
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,10,2,2:20,missed,3,24.3,5.1
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,11,2,0:15,made,2,7.4,4.1
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,12,3,11:33,made,2,4.6,2.7
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,13,3,10:07,made,3,26.8,3.6
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,14,3,8:28,made,3,24.3,12.6
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,15,3,7:42,made,3,24.4,6.6
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,16,3,6:11,made,3,27.7,6.4
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,17,3,5:50,missed,3,29.7,4.4
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,18,3,4:34,missed,2,2.3,3.6
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,19,3,3:42,made,3,27.0,5.2
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,20,3,2:27,missed,2,10.6,5.9
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,21,3,1:02,made,3,27.8,3.9
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,22,3,0:29,made,2,20.8,10.4
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,23,4,6:44,missed,3,24.8,2.9
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,24,4,3:14,made,2,8.3,0.2
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,25,4,2:18,missed,3,27.5,4.4
21400741,"FEB 04, 2015 - GSW vs. DAL",stephen curry,26,4,0:55,made,3,27.3,3.2
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,1,1,8:45,missed,3,26.6,5.7
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,2,1,8:10,missed,3,22.9,5.2
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,3,1,6:20,missed,3,27.6,1.6
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,4,1,4:59,missed,2,21.8,4.4
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,5,1,3:59,made,3,27.5,8.4
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,6,1,1:54,missed,3,27.2,3.7
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,7,2,5:10,made,2,4.0,2.5
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,8,2,1:52,missed,2,3.6,1.9
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,9,2,0:48,made,2,3.3,1.6
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,10,3,10:03,missed,2,1.6,0.4
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,11,3,6:32,made,3,25.0,3.5
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,12,3,6:07,missed,2,8.3,5.7
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,13,3,4:26,made,3,27.0,6.6
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,14,3,3:48,made,3,26.6,5.2
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,15,3,2:49,missed,2,3.3,0.2
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,16,4,6:36,missed,3,25.2,4.3
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,17,4,5:36,missed,2,23.1,5.3
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,18,4,4:38,made,2,1.7,2.9
21400749,"FEB 06, 2015 - GSW @ ATL",stephen curry,19,4,0:51,made,2,0.1,2.8
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,1,1,8:59,made,3,28.6,6.5
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,2,1,8:22,missed,3,25.1,9.2
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,3,1,8:06,missed,2,18.2,6.3
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,4,1,5:44,missed,2,24.1,5.1
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,5,2,1:45,missed,2,2.9,2.8
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,6,2,0:44,made,2,6.2,3.0
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,7,2,0:07,made,3,28.3,6.4
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,8,2,0:02,missed,3,4.9,6.4
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,9,3,9:50,missed,3,26.9,7.4
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,11,3,8:26,made,3,25.5,2.7
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,13,4,7:02,missed,2,11.8,2.6
